customerid,invoicedate,invoicenumber,productid,quantity,price,total,orderstatus,sessionduration,deliveryrating,productrating,sales,payment_method,avg_price_per_product,customer_satisfaction_index
9952,5/28/2021,50048708,30,1,6.08,6.08,Cancelled,7.42,0,0,0,Credit Card,6.08,0
9952,10/2/2021,11399632,52,3,20.15,60.45,In Process,4.51,0,0,0,PayPal,20.15,0
9952,10/2/2021,11399632,52,3,20.15,60.45,In Process,4.51,0,0,0,PayPal,20.15,0
3426,5/29/2021,61318079,56,2,87.34,174.68,Completed,0.67,5,5,174.68,Credit Card,87.34,873.4
2045,5/30/2021,74297678,61,3,70.34,211.02,Completed,6.43,4,5,211.02,Crypto,70.34,949.59
8123,5/31/2021,78486348,100,3,98.59,295.77,Cancelled,6.28,0,0,0,PayPal,98.59,0
7709,6/1/2021,27019437,32,3,91.37,274.11,Returned,9.66,0,0,0,Crypto,91.37,0
5741,6/2/2021,38604226,84,1,32.88,32.88,Completed,5.95,4,5,32.88,Crypto,32.88,147.96
7153,6/3/2021,76832544,37,2,11.5,23,Cancelled,5.36,0,0,0,Bank Transfer,11.5,0
5557,6/4/2021,35415433,17,2,18.86,37.72,Completed,1.54,5,4,37.72,Credit Card,18.86,169.74
7450,6/4/2021,28339548,92,2,58.5,117,Completed,8.23,3,4,117,Bank Transfer,58.5,409.5
8390,6/5/2021,77898844,19,3,13.2,39.6,Completed,4.09,4,5,39.6,PayPal,13.2,178.2
6508,6/6/2021,95705719,2,3,33.11,99.33,Completed,2.31,5,5,99.33,Bank Transfer,33.11,496.65
1603,6/6/2021,78298705,37,2,11.5,23,Completed,2.86,2,5,23,Credit Card,11.5,80.5
3579,6/7/2021,21810975,50,1,50.71,50.71,Completed,8.17,4,4,50.71,Crypto,50.71,202.84
3282,6/7/2021,31912187,9,2,73.83,147.66,Completed,3.13,5,3,147.66,Bank Transfer,73.83,590.64
3890,6/8/2021,48953707,42,3,74.77,224.31,Completed,9.44,4,2,224.31,Credit Card,74.77,672.93
5707,6/10/2021,78249789,57,1,13.08,13.08,Completed,7.27,4,5,13.08,PayPal,13.08,58.86
8245,6/11/2021,44362614,92,3,58.5,175.5,Completed,4.64,4,4,175.5,PayPal,58.5,702
4558,6/12/2021,49205020,82,3,5.82,17.46,Completed,2.95,5,4,17.46,PayPal,5.82,78.57
4558,6/12/2021,49205020,82,3,5.82,17.46,Completed,2.95,5,4,17.46,PayPal,5.82,78.57
4558,11/8/2023,15331839,53,3,7.51,22.53,Returned,2.94,0,0,0,PayPal,7.51,0
4558,11/8/2023,15331839,53,3,7.51,22.53,Returned,2.94,0,0,0,PayPal,7.51,0
7550,6/12/2021,89087217,16,3,39.33,117.99,Completed,7.37,3,5,117.99,Bank Transfer,39.33,471.96
4571,6/12/2021,54858296,46,2,9.88,19.76,Completed,5.05,3,5,19.76,Crypto,9.88,79.04
2262,6/13/2021,27734133,44,1,52.78,52.78,Completed,4.36,3,5,52.78,Bank Transfer,52.78,211.12
6926,6/14/2021,47547785,73,2,30.57,61.14,Completed,7.28,5,5,61.14,Bank Transfer,30.57,305.7
7304,6/16/2021,53239157,11,1,4.31,4.31,In Process,2.41,0,0,0,Bank Transfer,4.31,0
8990,6/16/2021,56652781,76,1,76.67,76.67,Completed,5.33,5,5,76.67,Bank Transfer,76.67,383.35
8284,6/16/2021,65310318,86,2,93.47,186.94,Completed,1.36,3,3,186.94,PayPal,93.47,560.82
5143,6/16/2021,50809462,23,3,95.72,287.16,Completed,2.44,4,5,287.16,Credit Card,95.72,1292.22
9203,6/16/2021,32027286,97,3,56.74,170.22,Completed,2.63,4,5,170.22,PayPal,56.74,765.99
8011,6/16/2021,85815544,69,1,96.47,96.47,In Process,3.26,0,0,0,PayPal,96.47,0
2128,6/17/2021,97466067,56,3,87.34,262.02,Completed,4.73,4,5,262.02,PayPal,87.34,1179.09
4671,6/17/2021,57763926,77,3,20.4,61.2,Returned,9.33,0,0,0,Crypto,20.4,0
6226,6/18/2021,22739921,6,3,8.07,24.21,Completed,8.59,4,3,24.21,Bank Transfer,8.07,84.735
4881,6/18/2021,16002802,32,3,91.37,274.11,Completed,6.06,5,5,274.11,Bank Transfer,91.37,1370.55
8690,6/19/2021,56264115,71,1,57.53,57.53,In Process,5.46,0,0,0,Crypto,57.53,0
8417,6/20/2021,37564087,85,2,68.31,136.62,Completed,7.52,5,5,136.62,Credit Card,68.31,683.1
8417,6/20/2021,37564087,85,2,68.31,136.62,Completed,7.52,5,5,136.62,Credit Card,68.31,683.1
8417,10/5/2023,87374156,40,3,89.85,269.55,Completed,1.6,2,5,269.55,PayPal,89.85,943.425
8417,10/5/2023,87374156,40,3,89.85,269.55,Completed,1.6,2,5,269.55,PayPal,89.85,943.425
3728,6/21/2021,90913249,64,3,35.23,105.69,Cancelled,8.74,0,0,0,PayPal,35.23,0
6758,6/22/2021,77120835,89,3,37.61,112.83,Completed,9.46,5,3,112.83,PayPal,37.61,451.32
2481,6/22/2021,32657594,56,1,87.34,87.34,Returned,8.23,0,0,0,Credit Card,87.34,0
7252,6/23/2021,42574844,68,1,32.68,32.68,In Process,8.79,0,0,0,Crypto,32.68,0
2297,6/24/2021,86701923,13,1,41.29,41.29,Completed,2.88,4,3,41.29,Credit Card,41.29,144.515
9967,6/24/2021,64383615,27,1,72.93,72.93,Completed,7.14,5,4,72.93,Bank Transfer,72.93,328.185
9887,6/25/2021,14211630,15,1,6.32,6.32,Completed,8.69,4,5,6.32,Crypto,6.32,28.44
8931,6/26/2021,56531163,68,2,32.68,65.36,Completed,1.24,4,4,65.36,Crypto,32.68,261.44
8451,6/26/2021,77502711,98,2,85.04,170.08,Completed,2.95,4,4,170.08,Crypto,85.04,680.32
8451,6/26/2021,77502711,98,2,85.04,170.08,Completed,2.95,4,4,170.08,Crypto,85.04,680.32
8451,6/15/2022,73873735,94,1,17.63,17.63,In Process,1.78,0,0,0,Bank Transfer,17.63,0
8451,6/15/2022,73873735,94,1,17.63,17.63,In Process,1.78,0,0,0,Bank Transfer,17.63,0
8164,6/27/2021,92517910,74,3,33.51,100.53,Cancelled,1.13,0,0,0,Credit Card,33.51,0
8164,6/27/2021,92517910,74,3,33.51,100.53,Cancelled,1.13,0,0,0,Credit Card,33.51,0
8164,12/29/2021,15405611,60,2,91.28,182.56,Returned,6.64,0,0,0,Bank Transfer,91.28,0
8164,12/29/2021,15405611,60,2,91.28,182.56,Returned,6.64,0,0,0,Bank Transfer,91.28,0
8912,6/27/2021,31751327,49,2,99.72,199.44,Completed,5.92,4,5,199.44,Bank Transfer,99.72,897.48
2117,6/28/2021,23012298,98,2,85.04,170.08,Completed,3.4,5,3,170.08,Credit Card,85.04,680.32
2117,6/28/2021,23012298,98,2,85.04,170.08,Completed,3.4,5,3,170.08,Credit Card,85.04,680.32
2117,9/26/2021,31817420,74,1,33.51,33.51,In Process,1.59,0,0,0,Credit Card,33.51,0
2117,9/26/2021,31817420,74,1,33.51,33.51,In Process,1.59,0,0,0,Credit Card,33.51,0
4331,6/29/2021,12988449,94,1,17.63,17.63,Completed,0.68,5,3,17.63,Credit Card,17.63,70.52
5523,6/30/2021,77683469,25,1,11.29,11.29,Returned,0.65,0,0,0,Bank Transfer,11.29,0
2276,6/30/2021,40173181,65,1,38.95,38.95,Completed,4.51,4,3,38.95,Bank Transfer,38.95,136.325
6630,7/2/2021,33114894,98,3,85.04,255.12,Completed,2.52,4,5,255.12,Credit Card,85.04,1148.04
7097,7/3/2021,96605542,16,2,39.33,78.66,In Process,6.16,0,0,0,Crypto,39.33,0
7616,7/3/2021,44087018,48,1,31.26,31.26,Completed,4.72,5,5,31.26,PayPal,31.26,156.3
1130,7/5/2021,91074776,95,3,50.48,151.44,Completed,7.43,4,4,151.44,Crypto,50.48,605.76
1130,7/5/2021,91074776,95,3,50.48,151.44,Completed,7.43,4,4,151.44,Crypto,50.48,605.76
1130,12/29/2023,71920492,75,3,32.34,97.02,In Process,9.42,0,0,0,PayPal,32.34,0
1130,12/29/2023,71920492,75,3,32.34,97.02,In Process,9.42,0,0,0,PayPal,32.34,0
1936,7/6/2021,90652908,32,1,91.37,91.37,Completed,2.28,5,4,91.37,Bank Transfer,91.37,411.165
8200,7/6/2021,58561275,95,1,50.48,50.48,Completed,4.12,3,4,50.48,Bank Transfer,50.48,176.68
3572,7/6/2021,62725223,51,3,50.59,151.77,Completed,0.19,3,2,151.77,Crypto,50.59,379.425
9489,7/8/2021,71754380,1,3,81.91,245.73,In Process,0.73,0,0,0,Bank Transfer,81.91,0
7283,7/10/2021,18453953,87,2,50.56,101.12,Completed,5.32,4,4,101.12,PayPal,50.56,404.48
7707,7/10/2021,72130209,79,3,33.28,99.84,Returned,8.09,0,0,0,Bank Transfer,33.28,0
7707,7/10/2021,72130209,79,3,33.28,99.84,Returned,8.09,0,0,0,Bank Transfer,33.28,0
7707,1/15/2023,34581117,75,2,32.34,64.68,In Process,9.32,0,0,0,Credit Card,32.34,0
7707,1/15/2023,34581117,75,2,32.34,64.68,In Process,9.32,0,0,0,Credit Card,32.34,0
2407,7/11/2021,41071773,61,1,70.34,70.34,Completed,8.99,4,5,70.34,Bank Transfer,70.34,316.53
2407,7/11/2021,41071773,61,1,70.34,70.34,Completed,8.99,4,5,70.34,Bank Transfer,70.34,316.53
2407,12/10/2021,85903263,59,1,79.57,79.57,Returned,6.42,0,0,0,Credit Card,79.57,0
2407,12/10/2021,85903263,59,1,79.57,79.57,Returned,6.42,0,0,0,Credit Card,79.57,0
9241,7/13/2021,72172471,76,1,76.67,76.67,Completed,3.04,5,5,76.67,Bank Transfer,76.67,383.35
9241,7/13/2021,72172471,76,1,76.67,76.67,Completed,3.04,5,5,76.67,Bank Transfer,76.67,383.35
9241,5/5/2022,66023537,4,3,32.43,97.29,Cancelled,3.13,0,0,0,Bank Transfer,32.43,0
9241,5/5/2022,66023537,4,3,32.43,97.29,Cancelled,3.13,0,0,0,Bank Transfer,32.43,0
7209,7/14/2021,43526121,73,3,30.57,91.71,Cancelled,8.63,0,0,0,Crypto,30.57,0
2682,7/14/2021,39082477,62,3,81.46,244.38,In Process,0.97,0,0,0,Crypto,81.46,0
2682,7/14/2021,39082477,62,3,81.46,244.38,In Process,0.97,0,0,0,Crypto,81.46,0
2682,6/8/2022,68040534,97,2,56.74,113.48,Cancelled,6.76,0,0,0,Bank Transfer,56.74,0
2682,6/8/2022,68040534,97,2,56.74,113.48,Cancelled,6.76,0,0,0,Bank Transfer,56.74,0
2603,7/14/2021,45194857,84,2,32.88,65.76,In Process,8.67,0,0,0,Credit Card,32.88,0
1797,7/15/2021,30484436,19,1,13.2,13.2,Completed,1.14,5,4,13.2,Credit Card,13.2,59.4
6013,7/16/2021,78701561,95,2,50.48,100.96,Completed,8.93,5,3,100.96,Crypto,50.48,403.84
6017,7/17/2021,65775084,96,3,36.96,110.88,Completed,5.66,5,4,110.88,Crypto,36.96,498.96
8086,7/18/2021,96079964,56,3,87.34,262.02,Completed,0.18,5,2,262.02,Credit Card,87.34,917.07
8086,7/18/2021,96079964,56,3,87.34,262.02,Completed,0.18,5,2,262.02,Credit Card,87.34,917.07
8086,7/18/2021,96079964,56,3,87.34,262.02,Completed,0.18,5,2,262.02,Credit Card,87.34,917.07
8086,12/27/2022,34471356,14,3,89.76,269.28,Completed,9.4,5,5,269.28,PayPal,89.76,1346.4
8086,12/27/2022,34471356,14,3,89.76,269.28,Completed,9.4,5,5,269.28,PayPal,89.76,1346.4
8086,12/27/2022,34471356,14,3,89.76,269.28,Completed,9.4,5,5,269.28,PayPal,89.76,1346.4
8086,1/4/2023,99537886,47,3,64.64,193.92,Returned,1.26,0,0,0,Bank Transfer,64.64,0
8086,1/4/2023,99537886,47,3,64.64,193.92,Returned,1.26,0,0,0,Bank Transfer,64.64,0
8086,1/4/2023,99537886,47,3,64.64,193.92,Returned,1.26,0,0,0,Bank Transfer,64.64,0
5852,7/18/2021,26190390,73,2,30.57,61.14,In Process,8.65,0,0,0,Crypto,30.57,0
5852,7/18/2021,26190390,73,2,30.57,61.14,In Process,8.65,0,0,0,Crypto,30.57,0
5852,11/20/2023,62996506,67,3,17.22,51.66,Completed,4.89,2,4,51.66,PayPal,17.22,154.98
5852,11/20/2023,62996506,67,3,17.22,51.66,Completed,4.89,2,4,51.66,PayPal,17.22,154.98
8131,7/19/2021,62027660,3,2,97.19,194.38,Cancelled,2.29,0,0,0,PayPal,97.19,0
3797,7/19/2021,95597505,15,3,6.32,18.96,Completed,5.59,5,5,18.96,PayPal,6.32,94.8
4386,7/20/2021,19913882,3,1,97.19,97.19,Completed,2.58,5,4,97.19,Bank Transfer,97.19,437.355
4386,7/20/2021,19913882,3,1,97.19,97.19,Completed,2.58,5,4,97.19,Bank Transfer,97.19,437.355
4386,9/22/2022,90033965,30,2,6.08,12.16,Completed,6.93,5,3,12.16,PayPal,6.08,48.64
4386,9/22/2022,90033965,30,2,6.08,12.16,Completed,6.93,5,3,12.16,PayPal,6.08,48.64
3057,7/21/2021,60288659,51,1,50.59,50.59,Completed,1.6,2,5,50.59,Credit Card,50.59,177.065
2763,7/22/2021,54903829,24,2,99.58,199.16,Completed,1.21,5,5,199.16,Credit Card,99.58,995.8
2763,7/22/2021,54903829,24,2,99.58,199.16,Completed,1.21,5,5,199.16,Credit Card,99.58,995.8
2763,1/8/2023,93352019,55,1,73.53,73.53,Completed,7.26,5,4,73.53,Credit Card,73.53,330.885
2763,1/8/2023,93352019,55,1,73.53,73.53,Completed,7.26,5,4,73.53,Credit Card,73.53,330.885
2834,7/22/2021,17328157,96,3,36.96,110.88,Cancelled,2.94,0,0,0,PayPal,36.96,0
4482,7/23/2021,88707627,69,1,96.47,96.47,Completed,8.58,3,5,96.47,Credit Card,96.47,385.88
1829,7/23/2021,77968658,93,3,67.46,202.38,In Process,1.38,0,0,0,Crypto,67.46,0
8034,7/24/2021,94364669,15,3,6.32,18.96,Completed,4.02,4,4,18.96,Bank Transfer,6.32,75.84
9814,7/25/2021,29841555,23,2,95.72,191.44,Cancelled,9.07,0,0,0,Credit Card,95.72,0
8714,7/26/2021,19921298,91,1,67.48,67.48,Returned,4.88,0,0,0,Credit Card,67.48,0
5618,7/26/2021,14559392,97,1,56.74,56.74,Completed,1.72,4,4,56.74,PayPal,56.74,226.96
2174,7/26/2021,88543213,6,1,8.07,8.07,Completed,0.68,5,5,8.07,Credit Card,8.07,40.35
5092,7/27/2021,35240088,12,3,86.11,258.33,Completed,7.39,5,5,258.33,Crypto,86.11,1291.65
5092,7/27/2021,35240088,12,3,86.11,258.33,Completed,7.39,5,5,258.33,Crypto,86.11,1291.65
5092,7/27/2021,35240088,12,3,86.11,258.33,Completed,7.39,5,5,258.33,Crypto,86.11,1291.65
5092,8/30/2021,51843781,38,3,26.03,78.09,Completed,6.71,3,4,78.09,Credit Card,26.03,273.315
5092,8/30/2021,51843781,38,3,26.03,78.09,Completed,6.71,3,4,78.09,Credit Card,26.03,273.315
5092,8/30/2021,51843781,38,3,26.03,78.09,Completed,6.71,3,4,78.09,Credit Card,26.03,273.315
5092,1/10/2023,27159473,83,1,1.22,1.22,Completed,6.93,5,4,1.22,PayPal,1.22,5.49
5092,1/10/2023,27159473,83,1,1.22,1.22,Completed,6.93,5,4,1.22,PayPal,1.22,5.49
5092,1/10/2023,27159473,83,1,1.22,1.22,Completed,6.93,5,4,1.22,PayPal,1.22,5.49
5987,7/27/2021,56122188,23,2,95.72,191.44,Completed,8.57,5,2,191.44,Credit Card,95.72,670.04
9249,7/28/2021,28054772,39,2,41.61,83.22,Completed,7.98,5,5,83.22,Bank Transfer,41.61,416.1
7744,7/28/2021,52174060,96,1,36.96,36.96,Completed,0.81,5,4,36.96,Crypto,36.96,166.32
7744,7/28/2021,52174060,96,1,36.96,36.96,Completed,0.81,5,4,36.96,Crypto,36.96,166.32
7744,3/23/2023,62600156,18,1,1.97,1.97,Completed,8.85,5,5,1.97,Bank Transfer,1.97,9.85
7744,3/23/2023,62600156,18,1,1.97,1.97,Completed,8.85,5,5,1.97,Bank Transfer,1.97,9.85
7732,7/28/2021,94155203,89,3,37.61,112.83,Completed,6.58,3,5,112.83,Credit Card,37.61,451.32
4377,7/28/2021,99800446,29,1,1.91,1.91,In Process,7.35,0,0,0,Bank Transfer,1.91,0
4377,7/28/2021,99800446,29,1,1.91,1.91,In Process,7.35,0,0,0,Bank Transfer,1.91,0
4377,1/25/2022,66865567,62,2,81.46,162.92,Completed,4.91,4,5,162.92,Crypto,81.46,733.14
4377,1/25/2022,66865567,62,2,81.46,162.92,Completed,4.91,4,5,162.92,Crypto,81.46,733.14
6330,7/29/2021,38766684,96,1,36.96,36.96,In Process,9.05,0,0,0,Credit Card,36.96,0
5153,7/30/2021,79606572,64,3,35.23,105.69,In Process,4.12,0,0,0,Crypto,35.23,0
8001,7/31/2021,79760189,43,2,30.66,61.32,Completed,1.74,5,4,61.32,Bank Transfer,30.66,275.94
1503,7/31/2021,42260382,92,2,58.5,117,Completed,7.82,5,4,117,Bank Transfer,58.5,526.5
5661,8/1/2021,25290214,41,1,32.33,32.33,Returned,9.99,0,0,0,Crypto,32.33,0
4836,8/1/2021,78111311,32,3,91.37,274.11,Cancelled,5.96,0,0,0,Crypto,91.37,0
6137,8/2/2021,45557584,90,1,21.51,21.51,Cancelled,9.96,0,0,0,PayPal,21.51,0
6137,8/2/2021,45557584,90,1,21.51,21.51,Cancelled,9.96,0,0,0,PayPal,21.51,0
6137,3/21/2023,28380074,40,1,89.85,89.85,Completed,4.23,4,4,89.85,Bank Transfer,89.85,359.4
6137,3/21/2023,28380074,40,1,89.85,89.85,Completed,4.23,4,4,89.85,Bank Transfer,89.85,359.4
7680,8/3/2021,15968991,58,2,74.55,149.1,Completed,6.58,5,5,149.1,PayPal,74.55,745.5
7680,8/3/2021,15968991,58,2,74.55,149.1,Completed,6.58,5,5,149.1,PayPal,74.55,745.5
7680,8/1/2022,15362779,90,3,21.51,64.53,Completed,0.03,3,2,64.53,Crypto,21.51,161.325
7680,8/1/2022,15362779,90,3,21.51,64.53,Completed,0.03,3,2,64.53,Crypto,21.51,161.325
6024,8/4/2021,31649005,26,1,34.43,34.43,Completed,8.48,3,5,34.43,PayPal,34.43,137.72
6024,8/4/2021,31649005,26,1,34.43,34.43,Completed,8.48,3,5,34.43,PayPal,34.43,137.72
6024,9/12/2021,26027355,92,3,58.5,175.5,Cancelled,8.22,0,0,0,Bank Transfer,58.5,0
6024,9/12/2021,26027355,92,3,58.5,175.5,Cancelled,8.22,0,0,0,Bank Transfer,58.5,0
2953,8/4/2021,97022105,48,3,31.26,93.78,Completed,1.89,5,4,93.78,Credit Card,31.26,422.01
4501,8/4/2021,32190369,41,1,32.33,32.33,In Process,9.54,0,0,0,PayPal,32.33,0
1801,8/5/2021,67228027,25,2,11.29,22.58,Cancelled,7.34,0,0,0,Credit Card,11.29,0
1801,8/5/2021,67228027,25,2,11.29,22.58,Cancelled,7.34,0,0,0,Credit Card,11.29,0
1801,9/15/2021,35953234,4,1,32.43,32.43,Cancelled,7.77,0,0,0,PayPal,32.43,0
1801,9/15/2021,35953234,4,1,32.43,32.43,Cancelled,7.77,0,0,0,PayPal,32.43,0
5323,8/5/2021,17061892,9,2,73.83,147.66,Completed,6.86,5,2,147.66,Bank Transfer,73.83,516.81
9105,8/6/2021,43210210,79,1,33.28,33.28,Completed,8.57,5,5,33.28,Bank Transfer,33.28,166.4
4022,8/6/2021,54967671,63,1,57.12,57.12,Completed,1.46,5,5,57.12,Crypto,57.12,285.6
5747,8/6/2021,75856001,28,2,5.32,10.64,In Process,4.75,0,0,0,Bank Transfer,5.32,0
1475,8/7/2021,49675511,26,2,34.43,68.86,Completed,9.35,4,5,68.86,PayPal,34.43,309.87
1475,8/7/2021,49675511,26,2,34.43,68.86,Completed,9.35,4,5,68.86,PayPal,34.43,309.87
1475,9/22/2023,23338963,55,2,73.53,147.06,Completed,9.66,3,5,147.06,PayPal,73.53,588.24
1475,9/22/2023,23338963,55,2,73.53,147.06,Completed,9.66,3,5,147.06,PayPal,73.53,588.24
1227,8/8/2021,15810688,86,1,93.47,93.47,Completed,7.44,3,5,93.47,PayPal,93.47,373.88
2510,8/8/2021,17377154,3,2,97.19,194.38,Cancelled,4.41,0,0,0,PayPal,97.19,0
7763,8/9/2021,69998798,14,2,89.76,179.52,Completed,7.04,5,3,179.52,Crypto,89.76,718.08
2877,8/10/2021,31300676,63,2,57.12,114.24,In Process,5.24,0,0,0,Credit Card,57.12,0
2877,8/10/2021,31300676,63,2,57.12,114.24,In Process,5.24,0,0,0,Credit Card,57.12,0
2877,2/6/2022,57877008,60,2,91.28,182.56,Cancelled,2.71,0,0,0,PayPal,91.28,0
2877,2/6/2022,57877008,60,2,91.28,182.56,Cancelled,2.71,0,0,0,PayPal,91.28,0
9184,8/10/2021,82170239,1,2,81.91,163.82,Completed,2.53,5,3,163.82,Bank Transfer,81.91,655.28
7496,8/10/2021,33223351,66,2,56.01,112.02,Cancelled,4.53,0,0,0,PayPal,56.01,0
7794,8/12/2021,53339353,17,1,18.86,18.86,In Process,9.61,0,0,0,Credit Card,18.86,0
5703,8/13/2021,89068108,44,2,52.78,105.56,Returned,8.2,0,0,0,Crypto,52.78,0
9582,8/14/2021,88199191,64,2,35.23,70.46,Completed,1.93,3,5,70.46,Crypto,35.23,281.84
6456,8/14/2021,63570065,69,3,96.47,289.41,Completed,7.61,3,5,289.41,Credit Card,96.47,1157.64
6456,8/14/2021,63570065,69,3,96.47,289.41,Completed,7.61,3,5,289.41,Credit Card,96.47,1157.64
6456,9/14/2023,18379831,55,3,73.53,220.59,Completed,1.01,5,5,220.59,Bank Transfer,73.53,1102.95
6456,9/14/2023,18379831,55,3,73.53,220.59,Completed,1.01,5,5,220.59,Bank Transfer,73.53,1102.95
9982,8/15/2021,66448880,3,1,97.19,97.19,Completed,3.76,4,5,97.19,Bank Transfer,97.19,437.355
1816,8/15/2021,72559760,23,2,95.72,191.44,Completed,4.13,5,4,191.44,Bank Transfer,95.72,861.48
7701,8/16/2021,98147306,25,2,11.29,22.58,Completed,0.4,4,5,22.58,Crypto,11.29,101.61
7813,8/17/2021,54131027,100,3,98.59,295.77,In Process,5.36,0,0,0,Credit Card,98.59,0
2031,8/17/2021,96578473,64,3,35.23,105.69,Completed,1.87,5,4,105.69,Crypto,35.23,475.605
4026,8/18/2021,76084704,80,1,77.64,77.64,Completed,9.27,3,3,77.64,Credit Card,77.64,232.92
3960,8/19/2021,14088022,48,3,31.26,93.78,In Process,0.75,0,0,0,Crypto,31.26,0
5808,8/19/2021,95981596,28,3,5.32,15.96,Completed,9.49,5,5,15.96,Credit Card,5.32,79.8
4415,8/20/2021,46974935,17,3,18.86,56.58,Returned,9.18,0,0,0,PayPal,18.86,0
9608,8/21/2021,73894522,69,1,96.47,96.47,Returned,0.52,0,0,0,Bank Transfer,96.47,0
5916,8/21/2021,25410845,87,1,50.56,50.56,In Process,6.73,0,0,0,Crypto,50.56,0
8977,8/22/2021,40438243,39,2,41.61,83.22,In Process,8.45,0,0,0,Bank Transfer,41.61,0
1600,8/22/2021,23063388,63,2,57.12,114.24,Returned,0.4,0,0,0,Crypto,57.12,0
2872,8/23/2021,59301677,96,3,36.96,110.88,Cancelled,5.48,0,0,0,Credit Card,36.96,0
5609,8/24/2021,47348239,81,1,52.96,52.96,Completed,9.49,4,5,52.96,Crypto,52.96,238.32
4172,8/24/2021,15147706,29,3,1.91,5.73,Cancelled,0.24,0,0,0,Crypto,1.91,0
4239,8/25/2021,51641953,78,1,19.66,19.66,Completed,7.73,4,4,19.66,Bank Transfer,19.66,78.64
5496,8/26/2021,43376798,71,1,57.53,57.53,Completed,7.1,4,5,57.53,Bank Transfer,57.53,258.885
5496,8/26/2021,43376798,71,1,57.53,57.53,Completed,7.1,4,5,57.53,Bank Transfer,57.53,258.885
5496,10/30/2023,17776517,66,2,56.01,112.02,Cancelled,1.3,0,0,0,Bank Transfer,56.01,0
5496,10/30/2023,17776517,66,2,56.01,112.02,Cancelled,1.3,0,0,0,Bank Transfer,56.01,0
7844,8/27/2021,80515783,53,1,7.51,7.51,In Process,0.45,0,0,0,Crypto,7.51,0
1942,8/27/2021,16836099,82,3,5.82,17.46,Completed,1.01,5,4,17.46,Credit Card,5.82,78.57
6311,8/28/2021,19347294,69,2,96.47,192.94,In Process,5.99,0,0,0,PayPal,96.47,0
7940,8/29/2021,16914218,65,1,38.95,38.95,Completed,8.77,5,5,38.95,Credit Card,38.95,194.75
6087,8/30/2021,35818807,48,1,31.26,31.26,Completed,6.77,1,4,31.26,Bank Transfer,31.26,78.15
2649,8/31/2021,83008307,60,1,91.28,91.28,Completed,9.66,4,4,91.28,PayPal,91.28,365.12
3701,8/31/2021,82058599,40,3,89.85,269.55,Completed,5.03,3,5,269.55,Crypto,89.85,1078.2
3701,8/31/2021,82058599,40,3,89.85,269.55,Completed,5.03,3,5,269.55,Crypto,89.85,1078.2
3701,7/29/2022,27357961,38,2,26.03,52.06,Cancelled,7.13,0,0,0,Bank Transfer,26.03,0
3701,7/29/2022,27357961,38,2,26.03,52.06,Cancelled,7.13,0,0,0,Bank Transfer,26.03,0
8234,8/31/2021,91176016,58,2,74.55,149.1,Completed,4.99,5,4,149.1,Bank Transfer,74.55,670.95
4399,9/1/2021,32223646,33,1,28.56,28.56,Completed,9.76,4,5,28.56,Bank Transfer,28.56,128.52
6679,9/2/2021,89809652,97,2,56.74,113.48,Completed,2.23,5,4,113.48,Bank Transfer,56.74,510.66
1527,9/2/2021,33285133,49,2,99.72,199.44,Completed,8.95,4,5,199.44,Crypto,99.72,897.48
2192,9/3/2021,57434388,82,2,5.82,11.64,Cancelled,8.67,0,0,0,Bank Transfer,5.82,0
2192,9/3/2021,57434388,82,2,5.82,11.64,Cancelled,8.67,0,0,0,Bank Transfer,5.82,0
2192,1/31/2022,67236809,57,2,13.08,26.16,Completed,2.02,4,5,26.16,Crypto,13.08,117.72
2192,1/31/2022,67236809,57,2,13.08,26.16,Completed,2.02,4,5,26.16,Crypto,13.08,117.72
3656,9/4/2021,46960581,67,2,17.22,34.44,Returned,2.79,0,0,0,Bank Transfer,17.22,0
3656,9/4/2021,46960581,67,2,17.22,34.44,Returned,2.79,0,0,0,Bank Transfer,17.22,0
3656,12/22/2023,87072336,32,1,91.37,91.37,Cancelled,2.33,0,0,0,PayPal,91.37,0
3656,12/22/2023,87072336,32,1,91.37,91.37,Cancelled,2.33,0,0,0,PayPal,91.37,0
2138,9/5/2021,19240027,16,2,39.33,78.66,Cancelled,2.47,0,0,0,Bank Transfer,39.33,0
5219,9/5/2021,21738913,27,1,72.93,72.93,Completed,4.29,4,4,72.93,Crypto,72.93,291.72
2135,9/6/2021,58492923,4,3,32.43,97.29,Completed,2.86,5,5,97.29,Crypto,32.43,486.45
1133,9/6/2021,57747156,48,3,31.26,93.78,In Process,8.36,0,0,0,Credit Card,31.26,0
9947,9/6/2021,85643211,4,1,32.43,32.43,Completed,0.64,4,4,32.43,Credit Card,32.43,129.72
5734,9/6/2021,17141101,6,2,8.07,16.14,Completed,8.26,5,5,16.14,Crypto,8.07,80.7
3008,9/6/2021,29802774,20,3,81.89,245.67,Cancelled,0.44,0,0,0,Credit Card,81.89,0
1620,9/7/2021,53091392,49,2,99.72,199.44,Completed,4.07,4,3,199.44,Crypto,99.72,698.04
2554,9/7/2021,49194079,7,2,59.68,119.36,Cancelled,1.37,0,0,0,PayPal,59.68,0
5742,9/8/2021,51259624,23,1,95.72,95.72,Cancelled,0.7,0,0,0,Bank Transfer,95.72,0
2019,9/9/2021,64393909,10,1,19.34,19.34,Returned,1.04,0,0,0,Credit Card,19.34,0
