customerid,gender,country,trafficsource,devicecategory,device,os,age
5878.0,Male,Australia,Social Media,Computer,Laptop,Windows,18.0
5468.0,Male,Indonesia,Organic Search,Mobile,Smart Phone,Android,31.0
9304.0,Male,Spain,Organic Search,Computer,Laptop,Windows,50.0
2251.0,Male,Brazil,Social Media,Mobile,Tablet,Windows,30.0
3410.0,Male,Italy,Organic Search,,Desktop,Mac,28.0
7962.0,Male,India,Organic Search,Computer,Laptop,Linux,26.0
7793.0,Male,Brazil,Social Media,Mobile,Tablet,Android,28.0
4283.0,Male,Mexico,Organic Search,,Laptop,,43.0
6428.0,Male,Saudi Arabia,,Mobile,Smart Phone,Windows,18.0
2566.0,Female,Germany,Organic Search,Computer,Desktop,Windows,45.0
3935.0,Female,United States,Organic Search,Mobile,Smart Phone,Android,18.0
8461.0,Male,Japan,Organic Search,Computer,Desktop,Mac,27.0
5848.0,Male,Netherlands,Paid Advertisment,Computer,Desktop,Mac,25.0
9129.0,Male,Japan,Organic Search,Computer,Laptop,Windows,35.0
6549.0,Male,Japan,Social Media,Mobile,Smart Phone,Android,18.0
6459.0,Female,China,Organic Search,Mobile,Smart Phone,Windows,34.0
5018.0,Male,Mexico,Organic Search,Computer,Desktop,Windows,50.0
7202.0,Male,Saudi Arabia,Paid Advertisment,Computer,Laptop,Windows,18.0
7612.0,Male,Russia,Organic Search,Mobile,Tablet,Android,31.0
7279.0,Male,United States,Paid Advertisment,Computer,Laptop,Windows,23.0
1576.0,Male,Poland,Organic Search,Mobile,Smart Phone,Android,34.0
7784.0,Male,Turkey,Paid Advertisment,Mobile,Tablet,Android,30.0
7790.0,Male,Spain,Organic Search,Mobile,Smart Phone,Windows,23.0
1569.0,Male,Egypt,Organic Search,Mobile,Smart Phone,Android,34.0
3886.0,Male,Turkey,Organic Search,Computer,Laptop,Windows,48.0
1733.0,Male,India,Organic Search,Mobile,Smart Phone,Android,28.0
4377.0,Male,France,Social Media,Computer,Desktop,Windows,37.0
3162.0,Female,France,Social Media,Computer,Desktop,Windows,18.0
7275.0,Female,Germany,Organic Search,Computer,Laptop,Windows,20.0
8358.0,Male,Italy,Organic Search,Mobile,Tablet,Windows,34.0
7487.0,Female,Japan,Social Media,Computer,Laptop,Windows,44.0
9336.0,Male,United States,Social Media,Computer,Laptop,Windows,33.0
3770.0,Male,France,Social Media,Mobile,Smart Phone,Android,26.0
6788.0,Female,South Korea,Social Media,Computer,Desktop,Linux,29.0
8845.0,Male,Brazil,Paid Advertisment,Computer,Desktop,Linux,18.0
,Male,Spain,Social Media,Computer,Desktop,,36.0
2192.0,Male,United States,Social Media,Mobile,Smart Phone,Windows,38.0
6906.0,Female,India,Paid Advertisment,Mobile,Smart Phone,Windows,25.0
1261.0,Male,South Korea,Organic Search,Mobile,Smart Phone,Android,25.0
7945.0,Female,Japan,Social Media,Computer,Laptop,Linux,32.0
5924.0,Female,France,Social Media,Computer,Desktop,Windows,25.0
2317.0,Female,China,Organic Search,Computer,Laptop,Windows,29.0
1713.0,Male,Australia,Organic Search,Computer,Desktop,Windows,50.0
9869.0,Female,Japan,Organic Search,Mobile,Smart Phone,Windows,27.0
1768.0,Female,United States,Organic Search,Mobile,Tablet,Android,26.0
2608.0,Male,Spain,Organic Search,Computer,Laptop,Windows,
2877.0,Male,Philippines,Paid Advertisment,Mobile,Smart Phone,Windows,37.0
2755.0,Male,Australia,Organic Search,Mobile,Smart Phone,Android,28.0
3912.0,Male,China,Organic Search,Computer,Desktop,Windows,23.0
6544.0,Male,South Korea,Social Media,Computer,Desktop,Windows,43.0
9526.0,Male,Japan,Paid Advertisment,Computer,Desktop,Windows,44.0
2509.0,Male,Brazil,Social Media,Computer,Laptop,Windows,23.0
4908.0,Female,United States,Social Media,Computer,Laptop,Windows,18.0
1571.0,Male,United Kingdom,Paid Advertisment,Computer,Laptop,Windows,40.0
2139.0,Female,Thailand,Organic Search,Computer,Laptop,Windows,23.0
6345.0,Male,Mexico,Social Media,Mobile,Smart Phone,Windows,37.0
8740.0,Male,South Korea,Organic Search,Computer,Desktop,Mac,18.0
2030.0,Female,Netherlands,Organic Search,Computer,Desktop,Windows,38.0
7493.0,Female,United Kingdom,Paid Advertisment,Computer,Laptop,Windows,18.0
4533.0,Male,Iran,Organic Search,Mobile,Smart Phone,Windows,37.0
5869.0,Male,France,Organic Search,Computer,Desktop,Windows,30.0
4828.0,Male,Japan,Social Media,Mobile,Smart Phone,Android,20.0
9974.0,,United States,Social Media,Computer,Desktop,Windows,25.0
6249.0,Female,Canada,Social Media,Mobile,Smart Phone,Windows,36.0
4350.0,Male,Mexico,Social Media,Computer,Desktop,Windows,31.0
1239.0,Male,United Kingdom,Organic Search,Computer,Laptop,Windows,35.0
9224.0,,Italy,Organic Search,Computer,Laptop,Windows,49.0
9425.0,Female,Poland,Organic Search,Computer,Desktop,,18.0
3446.0,Female,South Korea,Social Media,Computer,Desktop,Windows,46.0
9664.0,Female,Japan,Paid Advertisment,Computer,Desktop,Windows,31.0
5996.0,Female,Brazil,,Computer,Laptop,Windows,21.0
5019.0,Male,United States,Paid Advertisment,Computer,Desktop,Windows,18.0
7020.0,Female,Argentina,Organic Search,Mobile,Smart Phone,Android,28.0
7982.0,Male,Argentina,Organic Search,Computer,Laptop,Linux,39.0
7433.0,Male,Italy,Social Media,Computer,Desktop,Windows,28.0
7012.0,Male,Italy,Organic Search,Mobile,Smart Phone,Android,45.0
8636.0,Male,Brazil,Organic Search,Mobile,Smart Phone,Android,18.0
7135.0,Male,Indonesia,Social Media,Mobile,Tablet,iOS,29.0
7840.0,Male,Turkey,Social Media,Computer,Laptop,Linux,18.0
3680.0,Male,Turkey,Organic Search,Computer,Desktop,Windows,33.0
5721.0,Male,France,Organic Search,Mobile,Tablet,Android,38.0
3816.0,Male,United Kingdom,Paid Advertisment,Computer,Laptop,,25.0
5761.0,Female,Philippines,Organic Search,Mobile,Smart Phone,Android,18.0
2131.0,Male,Philippines,Paid Advertisment,Mobile,Tablet,Windows,31.0
7717.0,Male,Netherlands,Social Media,Mobile,Smart Phone,Windows,34.0
4548.0,,China,Social Media,Computer,Laptop,Windows,
4560.0,Male,Belgium,Paid Advertisment,Mobile,Tablet,Windows,42.0
8601.0,Male,Russia,Paid Advertisment,Computer,Desktop,Windows,19.0
7016.0,Female,Japan,Social Media,Mobile,Tablet,Android,36.0
2618.0,Male,India,Paid Advertisment,Mobile,Smart Phone,Windows,41.0
4209.0,Female,China,Organic Search,Computer,Laptop,Windows,18.0
7930.0,Female,Philippines,Paid Advertisment,Computer,Desktop,Windows,33.0
6308.0,Female,South Korea,Social Media,Computer,Laptop,Windows,24.0
3278.0,Male,Japan,Paid Advertisment,Computer,Desktop,Windows,29.0
2752.0,Female,Thailand,Organic Search,Mobile,,Windows,33.0
1994.0,Male,Japan,Social Media,Computer,Laptop,Windows,25.0
1579.0,Male,Japan,Paid Advertisment,Mobile,Tablet,Android,23.0
8646.0,Female,United Kingdom,Organic Search,Computer,Desktop,Windows,30.0
2871.0,Female,Switzerland,Organic Search,Computer,Desktop,Windows,19.0
2107.0,Female,Thailand,Organic Search,Computer,,Windows,19.0
6245.0,Male,Iran,Organic Search,Computer,Laptop,Linux,36.0
4438.0,Female,Saudi Arabia,Social Media,Mobile,Tablet,Windows,18.0
9349.0,Male,Italy,Organic Search,Computer,Desktop,Windows,36.0
5995.0,Male,Russia,Organic Search,Mobile,Tablet,Windows,34.0
6535.0,Male,Netherlands,Social Media,Mobile,Tablet,Android,18.0
6982.0,Male,Australia,Social Media,Computer,Desktop,Mac,23.0
6669.0,Female,Turkey,Social Media,Mobile,Smart Phone,Android,41.0
8698.0,,Indonesia,Social Media,Computer,Laptop,Windows,20.0
8705.0,Female,Russia,Social Media,Computer,Laptop,Windows,25.0
2604.0,Male,France,Social Media,Mobile,Smart Phone,Android,34.0
4078.0,Male,Turkey,Organic Search,Computer,Desktop,Windows,37.0
3732.0,Male,Brazil,Organic Search,Computer,Desktop,Mac,27.0
3553.0,Female,Turkey,Social Media,Computer,Desktop,Windows,24.0
1646.0,Female,Italy,Social Media,Mobile,Tablet,Android,44.0
6531.0,Male,Italy,Organic Search,Computer,Laptop,Windows,47.0
9169.0,Male,South Korea,Social Media,Computer,Desktop,Linux,39.0
5187.0,Male,Japan,Organic Search,,Laptop,,30.0
9689.0,Male,Argentina,Social Media,Computer,Laptop,Windows,21.0
1774.0,Male,Canada,Social Media,Computer,Laptop,Windows,21.0
5418.0,Male,Saudi Arabia,Organic Search,Computer,Desktop,Windows,35.0
2918.0,Male,Australia,Paid Advertisment,Mobile,Tablet,Windows,34.0
1630.0,Female,Italy,Organic Search,Computer,Laptop,Windows,44.0
8413.0,Female,India,Organic Search,Computer,Desktop,Windows,36.0
8113.0,Female,France,Organic Search,Computer,Laptop,Windows,18.0
6019.0,Female,Brazil,Social Media,Computer,Laptop,Windows,40.0
5085.0,Male,Australia,Social Media,Computer,Laptop,Windows,20.0
7166.0,Female,Australia,Social Media,Computer,Laptop,Windows,26.0
4092.0,Female,China,Social Media,Computer,Laptop,Windows,32.0
8437.0,Male,Mexico,Social Media,,Smart Phone,Windows,49.0
3418.0,Female,Germany,Social Media,Mobile,Smart Phone,Windows,61.0
6347.0,Male,Taiwan,Organic Search,Computer,Laptop,Windows,36.0
3590.0,Male,Japan,Social Media,Mobile,Tablet,Android,28.0
1296.0,Male,United States,Paid Advertisment,Computer,Desktop,Windows,35.0
6739.0,Female,Indonesia,Organic Search,Mobile,Tablet,Windows,38.0
6109.0,Male,Philippines,Social Media,Computer,Laptop,Windows,26.0
4824.0,Male,Mexico,Organic Search,Computer,Desktop,Mac,47.0
2910.0,Female,Japan,Social Media,Computer,Laptop,Windows,32.0
4250.0,Male,United Kingdom,Paid Advertisment,Computer,Desktop,Windows,34.0
9073.0,Male,France,Organic Search,Computer,Desktop,Linux,36.0
2033.0,Male,Taiwan,Organic Search,Mobile,Smart Phone,Windows,34.0
4590.0,Male,Poland,Social Media,Computer,Laptop,Windows,38.0
,Female,Russia,Organic Search,Mobile,Tablet,Android,23.0
3161.0,,Taiwan,Social Media,Computer,Desktop,Windows,24.0
1877.0,Male,Germany,Organic Search,Computer,Desktop,Windows,18.0
9206.0,Male,Iran,Paid Advertisment,Computer,Laptop,Windows,34.0
5381.0,Male,Belgium,Organic Search,Computer,Desktop,Windows,37.0
3064.0,Male,United States,Social Media,Mobile,Tablet,Android,34.0
8790.0,Male,Mexico,Social Media,Computer,Laptop,Windows,46.0
4962.0,Female,France,Organic Search,Computer,Desktop,Mac,29.0
9769.0,Male,Canada,Organic Search,Computer,Desktop,Windows,36.0
3212.0,Female,Egypt,Organic Search,Computer,Laptop,Windows,19.0
3934.0,Male,Italy,Organic Search,Mobile,Tablet,Windows,26.0
3527.0,Male,South Korea,Paid Advertisment,Computer,,Windows,36.0
5229.0,Male,Germany,Paid Advertisment,Computer,Laptop,Windows,38.0
3977.0,Male,India,Social Media,Computer,Laptop,Windows,27.0
3508.0,Male,Germany,Social Media,Mobile,Smart Phone,Android,29.0
5305.0,Female,South Korea,Paid Advertisment,Computer,Desktop,Mac,18.0
1511.0,Male,Australia,Organic Search,Computer,Desktop,Windows,26.0
7463.0,Male,Russia,Organic Search,Mobile,Smart Phone,Android,38.0
9178.0,Female,Netherlands,Social Media,Computer,Desktop,Windows,35.0
2965.0,Female,India,Organic Search,Mobile,Smart Phone,Android,35.0
1599.0,Female,United States,Organic Search,Mobile,Tablet,Windows,30.0
8339.0,Female,France,Social Media,Computer,Desktop,Windows,30.0
9027.0,Male,China,Organic Search,Mobile,Smart Phone,Android,23.0
5777.0,Female,Germany,Paid Advertisment,Mobile,Smart Phone,Android,36.0
2350.0,Female,Indonesia,Paid Advertisment,Computer,Desktop,Windows,34.0
6689.0,Female,Netherlands,Organic Search,Computer,Desktop,Windows,34.0
3689.0,Male,Philippines,Organic Search,Computer,Desktop,Windows,24.0
4822.0,Female,Egypt,Social Media,Mobile,Smart Phone,Android,18.0
7533.0,Female,United States,Organic Search,Computer,Desktop,Windows,40.0
7255.0,Male,India,Organic Search,Computer,Laptop,Linux,25.0
5486.0,Male,Netherlands,Organic Search,Computer,Desktop,Windows,21.0
8819.0,Male,Canada,Organic Search,Computer,Desktop,Windows,36.0
8000.0,Female,United Kingdom,Organic Search,Mobile,Smart Phone,Android,26.0
2697.0,Female,Japan,Social Media,Computer,Laptop,Windows,40.0
8119.0,Male,United Kingdom,Organic Search,Computer,,Windows,36.0
4448.0,Female,Germany,Paid Advertisment,Computer,Desktop,Windows,36.0
3114.0,Male,Switzerland,Organic Search,Mobile,Smart Phone,Android,18.0
2700.0,Female,Netherlands,Organic Search,Computer,Desktop,Windows,42.0
6787.0,Male,Germany,Social Media,Computer,Laptop,Windows,32.0
4247.0,Male,Italy,Social Media,Mobile,Smart Phone,Android,26.0
5942.0,Male,Germany,Organic Search,Computer,Desktop,Linux,31.0
6251.0,Female,Spain,Paid Advertisment,Computer,Desktop,Windows,18.0
7603.0,Male,Argentina,Paid Advertisment,Mobile,Tablet,Android,34.0
9861.0,Female,Italy,Social Media,Mobile,Smart Phone,Android,19.0
9934.0,Male,Italy,Social Media,Computer,Laptop,Windows,18.0
8632.0,Male,Netherlands,Organic Search,Mobile,Smart Phone,Windows,18.0
4062.0,Male,India,Organic Search,Computer,Laptop,Windows,41.0
1192.0,Female,Brazil,Social Media,Mobile,Smart Phone,Android,23.0
2513.0,Female,Brazil,Organic Search,Computer,Laptop,Windows,45.0
2799.0,Male,Japan,Social Media,Mobile,Smart Phone,Android,24.0
3101.0,Female,Argentina,Paid Advertisment,Mobile,Tablet,Android,18.0
6624.0,Male,Spain,Organic Search,Mobile,Smart Phone,Android,18.0
4438.0,Female,,Organic Search,Computer,Laptop,Windows,42.0
6225.0,Male,Spain,Organic Search,Computer,Laptop,Windows,28.0
8065.0,Male,China,Social Media,Mobile,Smart Phone,Windows,24.0
7397.0,Male,Belgium,Organic Search,Computer,Desktop,Windows,31.0
7353.0,Female,Argentina,Social Media,Mobile,Smart Phone,Windows,35.0
5201.0,Male,South Korea,Social Media,Computer,Laptop,Linux,41.0
3985.0,Male,Japan,Social Media,Computer,Desktop,Windows,44.0
8632.0,Male,Argentina,Social Media,Mobile,Smart Phone,Android,26.0
2713.0,Female,Italy,Social Media,Mobile,Smart Phone,Android,18.0
6490.0,Male,United States,Organic Search,Computer,Laptop,Windows,25.0
5865.0,Female,China,Organic Search,Computer,Laptop,Windows,32.0
,Female,Spain,Organic Search,Computer,Laptop,Windows,20.0
2964.0,Male,Saudi Arabia,Paid Advertisment,Computer,Laptop,Windows,20.0
6851.0,Male,United Kingdom,Organic Search,Mobile,Tablet,Windows,33.0
4141.0,Female,Belgium,Organic Search,Computer,Laptop,Linux,29.0
4284.0,Female,Philippines,Organic Search,Computer,Laptop,Windows,30.0
4521.0,Male,Japan,Organic Search,Computer,Laptop,Windows,22.0
6747.0,Female,United States,Social Media,Computer,Desktop,Windows,27.0
9281.0,Female,Taiwan,Paid Advertisment,Computer,Desktop,Windows,20.0
9241.0,Male,Russia,Organic Search,Mobile,Smart Phone,Android,38.0
9797.0,Male,Germany,Paid Advertisment,Computer,Desktop,Mac,40.0
5795.0,Male,South Korea,Social Media,Computer,Laptop,Windows,18.0
1307.0,Female,Indonesia,Organic Search,Computer,Desktop,,20.0
9144.0,Female,India,Organic Search,Mobile,Tablet,Windows,18.0
5419.0,Male,United States,Paid Advertisment,Computer,Laptop,Windows,23.0
6197.0,Male,Japan,Organic Search,Mobile,Tablet,Windows,29.0
2326.0,Male,Canada,Organic Search,Mobile,Smart Phone,Windows,18.0
3201.0,Male,United States,Paid Advertisment,Computer,Desktop,Windows,20.0
9070.0,Male,United States,Organic Search,Computer,Laptop,Windows,19.0
6380.0,Female,United Kingdom,Social Media,Mobile,Smart Phone,Android,32.0
6641.0,Male,Thailand,Organic Search,Computer,Laptop,Windows,30.0
7822.0,Male,India,Paid Advertisment,Computer,Desktop,,22.0
2674.0,Female,United States,Paid Advertisment,Computer,Desktop,Mac,31.0
1989.0,Female,Germany,Organic Search,Computer,Desktop,Windows,24.0
9854.0,Male,Australia,Organic Search,Mobile,Tablet,Windows,27.0
2345.0,Female,Thailand,Social Media,,Laptop,Windows,46.0
9666.0,Male,France,Social Media,Computer,Desktop,Windows,
3363.0,Male,United Kingdom,Social Media,Computer,Desktop,Mac,18.0
8467.0,Male,China,Organic Search,Computer,Laptop,,38.0
2158.0,Female,Belgium,Social Media,,Desktop,Linux,38.0
7278.0,Female,Brazil,Organic Search,Computer,Desktop,Linux,18.0
9113.0,Male,Canada,Organic Search,Mobile,Tablet,Windows,38.0
8882.0,Male,United States,Organic Search,Computer,Desktop,Windows,45.0
6966.0,Male,United Kingdom,Organic Search,Computer,Desktop,Windows,18.0
5384.0,Male,Taiwan,Organic Search,Computer,Laptop,Linux,20.0
6717.0,Male,Spain,Organic Search,Computer,Desktop,Mac,40.0
7735.0,Male,South Korea,Organic Search,Mobile,Tablet,Windows,32.0
5341.0,Male,Brazil,Organic Search,Computer,Desktop,Windows,35.0
9303.0,Female,Switzerland,Organic Search,Computer,Laptop,Windows,33.0
2267.0,Female,China,Paid Advertisment,Mobile,Tablet,Android,33.0
4809.0,Female,Brazil,Social Media,Computer,Desktop,Windows,18.0
5584.0,Male,France,Social Media,Computer,Desktop,Linux,40.0
2729.0,Male,South Korea,Organic Search,Mobile,Smart Phone,Android,-41.0
7170.0,Male,Switzerland,,Computer,Laptop,Windows,27.0
5196.0,Male,Mexico,Organic Search,Computer,Laptop,Windows,29.0
2955.0,Male,Nigeria,Social Media,Computer,Laptop,Windows,18.0
7258.0,Female,United States,Social Media,Mobile,Tablet,Windows,35.0
3376.0,Male,Turkey,Organic Search,Computer,Laptop,Linux,35.0
7710.0,Male,India,Social Media,Mobile,Smart Phone,Windows,
8869.0,Female,United Kingdom,Paid Advertisment,Mobile,Smart Phone,iOS,41.0
1407.0,Male,United States,Social Media,Computer,Laptop,Windows,26.0
7730.0,Female,India,Organic Search,Computer,Desktop,Windows,35.0
3619.0,Male,Italy,Organic Search,Computer,Laptop,Windows,19.0
7108.0,Male,Mexico,Organic Search,Computer,Desktop,Windows,29.0
4782.0,Male,United Kingdom,Social Media,Mobile,Smart Phone,Windows,28.0
8223.0,Male,Switzerland,Social Media,Mobile,Tablet,Windows,32.0
7190.0,Male,China,Organic Search,Mobile,Tablet,Android,26.0
6749.0,Male,China,Social Media,Computer,Laptop,Windows,28.0
4334.0,Female,United States,Organic Search,Computer,Desktop,Windows,38.0
3826.0,Male,Brazil,Paid Advertisment,Computer,Desktop,Mac,
3514.0,Male,Japan,Social Media,Mobile,Smart Phone,Windows,18.0
1875.0,Male,Turkey,Organic Search,Mobile,Tablet,Windows,47.0
5449.0,Female,Egypt,Social Media,Computer,Laptop,Windows,43.0
2371.0,Male,Japan,Social Media,Computer,Laptop,Windows,18.0
1340.0,Male,Mexico,,Mobile,Smart Phone,Windows,36.0
4308.0,Male,Thailand,Social Media,Mobile,Smart Phone,iOS,24.0
3045.0,Female,Brazil,Organic Search,Computer,Desktop,Windows,32.0
7993.0,Male,Taiwan,Paid Advertisment,Mobile,Smart Phone,iOS,32.0
3921.0,Female,South Korea,Social Media,Computer,Desktop,Windows,27.0
6256.0,Female,France,Organic Search,Mobile,Smart Phone,Android,22.0
7679.0,Male,China,Social Media,Mobile,Tablet,Windows,23.0
3695.0,Female,South Korea,Paid Advertisment,Mobile,Smart Phone,Windows,20.0
5842.0,Male,India,Social Media,Computer,Laptop,Linux,21.0
4725.0,Male,United States,Paid Advertisment,Mobile,Tablet,Windows,29.0
4725.0,Male,Canada,Organic Search,Computer,Desktop,Mac,22.0
7509.0,,South Korea,Social Media,Computer,Laptop,Windows,36.0
4446.0,Male,Russia,Social Media,Mobile,Tablet,Android,44.0
6506.0,Male,United Kingdom,Social Media,Mobile,Smart Phone,Windows,24.0
2682.0,Male,Italy,Organic Search,Computer,Laptop,Windows,32.0
2434.0,Male,Italy,Organic Search,Computer,Laptop,Windows,34.0
5215.0,Male,Iran,Organic Search,Computer,Laptop,Windows,34.0
8152.0,Female,South Korea,Social Media,Computer,Laptop,Windows,30.0
2938.0,Female,Canada,Organic Search,Computer,Laptop,Linux,37.0
8971.0,Male,India,Social Media,Computer,,Windows,34.0
4077.0,Female,Russia,Paid Advertisment,Computer,Desktop,Windows,18.0
8946.0,Male,South Korea,Organic Search,Computer,Laptop,Linux,
4841.0,Female,United States,Social Media,Computer,Laptop,Windows,38.0
4604.0,Female,India,Social Media,Mobile,Smart Phone,Android,22.0
8502.0,Male,Spain,Organic Search,Computer,Desktop,Mac,30.0
7774.0,Male,Japan,Organic Search,Computer,Desktop,Linux,36.0
7507.0,Male,Germany,Social Media,Computer,Laptop,Windows,27.0
8083.0,Female,United States,Organic Search,Computer,Laptop,Linux,40.0
3068.0,Male,China,Paid Advertisment,Mobile,Tablet,Windows,53.0
7086.0,Male,South Korea,Organic Search,Computer,Laptop,Windows,22.0
8451.0,Male,Italy,Paid Advertisment,Mobile,Tablet,Windows,18.0
1259.0,Male,China,Social Media,Mobile,Smart Phone,Android,33.0
,Male,Japan,Social Media,Computer,Laptop,Windows,37.0
6141.0,Male,Spain,Organic Search,Computer,Laptop,Windows,27.0
8848.0,Male,Italy,Social Media,Computer,Laptop,Windows,44.0
9787.0,Female,United States,Organic Search,Computer,Desktop,Mac,18.0
4627.0,Female,Vietnam,Organic Search,Computer,Desktop,Windows,36.0
4850.0,Male,India,Social Media,Computer,Desktop,Linux,23.0
2304.0,Female,Spain,Organic Search,Mobile,Tablet,Windows,47.0
